# Direction 11: 1320
# Direction 22: 1320
# Direction 33: calculated
# E: 200
# v: 0.3
vx, vy, vz, d0, d0_error, d_Dir11, d_Dir11_error, d_Dir22, d_Dir22_error, d_Dir33, d_Dir33_error, FWHM_Dir11, FWHM_Dir11_error, FWHM_Dir22, FWHM_Dir22_error, FWHM_Dir33, FWHM_Dir33_error, Peak_Height_Dir11, Peak_Height_Dir11_error, Peak_Height_Dir22, Peak_Height_Dir22_error, Peak_Height_Dir33, Peak_Height_Dir33_error, Strain_Dir11, Strain_Dir11_error, Strain_Dir22, Strain_Dir22_error, Strain_Dir33, Strain_Dir33_error, Stress_Dir11, Stress_Dir11_error, Stress_Dir22, Stress_Dir22_error, Stress_Dir33, Stress_Dir33_error
16.92, -3.00, 10.00, 1.0000000, 0.0000000, 1.0826172, 0.0015716, 1.0826172, 0.0015716, , , 0.53, 0.68, 0.53, 0.68, , , 0.387414306402, 0.817123711109, 0.387414306402, 0.817123711109, , , 0.082617, 0.001572, 0.082617, 0.001572, -0.070815, 0.000953, 23.604907, 0.360618, 23.604907, 0.360618, 0.000000, 0.000000
16.92, 0.00, 10.00, 1.0000000, 0.0000000, 1.0829715, 0.0016036, 1.0829715, 0.0016036, , , 0.57, 0.69, 0.57, 0.69, , , 0.397085934877, 0.809035539627, 0.397085934877, 0.809035539627, , , 0.082971, 0.001604, 0.082971, 0.001604, -0.071118, 0.000972, 23.706139, 0.367963, 23.706139, 0.367963, 0.000000, 0.000000
20.00, -6.00, -10.00, 1.0000000, 0.0000000, 1.0828655, 0.0014723, 1.0828655, 0.0014723, , , 0.52, 0.64, 0.52, 0.64, , , 0.408404856920, 0.816394805908, 0.408404856920, 0.816394805908, , , 0.082866, 0.001472, 0.082866, 0.001472, -0.071028, 0.000892, 23.675871, 0.337826, 23.675871, 0.337826, 0.000000, 0.000000
20.00, -3.00, -10.00, 1.0000000, 0.0000000, 1.0830811, 0.0014304, 1.0830811, 0.0014304, , , 0.51, 0.62, 0.51, 0.62, , , 0.422828137875, 0.823654770851, 0.422828137875, 0.823654770851, , , 0.083081, 0.001430, 0.083081, 0.001430, -0.071212, 0.000867, 23.737448, 0.328207, 23.737448, 0.328207, 0.000000, 0.000000
20.00, 0.00, -10.00, 1.0000000, 0.0000000, 1.0835328, 0.0015599, 1.0835328, 0.0015599, , , 0.53, 0.67, 0.53, 0.67, , , 0.388054221869, 0.815339684486, 0.388054221869, 0.815339684486, , , 0.083533, 0.001560, 0.083533, 0.001560, -0.071600, 0.000945, 23.866525, 0.357931, 23.866525, 0.357931, 0.000000, 0.000000
20.00, -6.00, 0.00, 1.0000000, 0.0000000, 1.0827938, 0.0015745, 1.0827938, 0.0015745, , , 0.55, 0.68, 0.55, 0.68, , , 0.391812890768, 0.801636695862, 0.391812890768, 0.801636695862, , , 0.082794, 0.001574, 0.082794, 0.001574, -0.070966, 0.000954, 23.655372, 0.361279, 23.655372, 0.361279, 0.000000, 0.000000
20.00, -3.00, 0.00, 1.0000000, 0.0000000, 1.0830815, 0.0014150, 1.0830815, 0.0014150, , , 0.52, 0.61, 0.52, 0.61, , , 0.427662611008, 0.821843266487, 0.427662611008, 0.821843266487, , , 0.083082, 0.001415, 0.083082, 0.001415, -0.071213, 0.000858, 23.737577, 0.324686, 23.737577, 0.324686, 0.000000, 0.000000
20.00, 0.00, 0.00, 1.0000000, 0.0000000, 1.0833490, 0.0015565, 1.0833490, 0.0015565, , , 0.53, 0.67, 0.53, 0.67, , , 0.390273064375, 0.812297105789, 0.390273064375, 0.812297105789, , , 0.083349, 0.001557, 0.083349, 0.001557, -0.071442, 0.000943, 23.814001, 0.357155, 23.814001, 0.357155, 0.000000, 0.000000
20.00, -6.00, 10.00, 1.0000000, 0.0000000, 1.0824322, 0.0014506, 1.0824322, 0.0014506, , , 0.52, 0.63, 0.52, 0.63, , , 0.415143936872, 0.814772903919, 0.415143936872, 0.814772903919, , , 0.082432, 0.001451, 0.082432, 0.001451, -0.070656, 0.000879, 23.552055, 0.332847, 23.552055, 0.332847, 0.000000, 0.000000
20.00, -3.00, 10.00, 1.0000000, 0.0000000, 1.0828405, 0.0014906, 1.0828405, 0.0014906, , , 0.55, 0.64, 0.55, 0.64, , , 0.415939241648, 0.811555922031, 0.415939241648, 0.811555922031, , , 0.082841, 0.001491, 0.082841, 0.001491, -0.071006, 0.000903, 23.668725, 0.342037, 23.668725, 0.342037, 0.000000, 0.000000
20.00, 0.00, 10.00, 1.0000000, 0.0000000, 1.0831434, 0.0016935, 1.0831434, 0.0016935, , , 0.58, 0.72, 0.58, 0.72, , , 0.373825728893, 0.797912120819, 0.373825728893, 0.797912120819, , , 0.083143, 0.001694, 0.083143, 0.001694, -0.071266, 0.001026, 23.755254, 0.388594, 23.755254, 0.388594, 0.000000, 0.000000
-20.00, 3.00, -10.00, 1.0000000, 0.0000000, 1.0839411, 0.0016008, 1.0839411, 0.0016008, , , 0.50, 0.69, 0.50, 0.69, , , 0.364027827978, 0.819843649864, 0.364027827978, 0.819843649864, , , 0.083941, 0.001601, 0.083941, 0.001601, -0.071950, 0.000970, 23.983181, 0.367319, 23.983181, 0.367319, 0.000000, 0.000000
-20.00, 4.50, -10.00, 1.0000000, 0.0000000, 1.0839186, 0.0016325, 1.0839186, 0.0016325, , , 0.50, 0.70, 0.50, 0.70, , , 0.354673624039, 0.813987970352, 0.354673624039, 0.813987970352, , , 0.083919, 0.001632, 0.083919, 0.001632, -0.071930, 0.000989, 23.976734, 0.374578, 23.976734, 0.374578, 0.000000, 0.000000
-20.00, 6.00, -10.00, 1.0000000, 0.0000000, 1.0829378, 0.0020118, 1.0829378, 0.0020118, , , 0.62, 0.87, 0.62, 0.87, , , 0.316185474396, 0.783515810966, 0.316185474396, 0.783515810966, , , 0.082938, 0.002012, 0.082938, 0.002012, -0.071090, 0.001219, 23.696503, 0.461631, 23.696503, 0.461631, 0.000000, 0.000000
-20.00, 3.00, 0.00, 1.0000000, 0.0000000, 1.0838588, 0.0016146, 1.0838588, 0.0016146, , , 0.53, 0.70, 0.53, 0.70, , , 0.373537451029, 0.813269972801, 0.373537451029, 0.813269972801, , , 0.083859, 0.001615, 0.083859, 0.001615, -0.071879, 0.000979, 23.959647, 0.370476, 23.959647, 0.370476, 0.000000, 0.000000
-20.00, 4.50, 0.00, 1.0000000, 0.0000000, 1.0838435, 0.0015829, 1.0838435, 0.0015829, , , 0.52, 0.68, 0.52, 0.68, , , 0.376086682081, 0.809146881104, 0.376086682081, 0.809146881104, , , 0.083844, 0.001583, 0.083844, 0.001583, -0.071866, 0.000959, 23.955288, 0.363205, 23.955288, 0.363205, 0.000000, 0.000000
-20.00, 6.00, 0.00, 1.0000000, 0.0000000, 1.0831384, 0.0018101, 1.0831384, 0.0018101, , , 0.55, 0.78, 0.55, 0.78, , , 0.332047522068, 0.794879734516, 0.332047522068, 0.794879734516, , , 0.083138, 0.001810, 0.083138, 0.001810, -0.071261, 0.001097, 23.753816, 0.415351, 23.753816, 0.415351, 0.000000, 0.000000
-20.00, 3.00, 10.00, 1.0000000, 0.0000000, 1.0838394, 0.0016013, 1.0838394, 0.0016013, , , 0.51, 0.69, 0.51, 0.69, , , 0.367509901524, 0.815107226372, 0.367509901524, 0.815107226372, , , 0.083839, 0.001601, 0.083839, 0.001601, -0.071862, 0.000971, 23.954106, 0.367427, 23.954106, 0.367427, 0.000000, 0.000000
-20.00, 4.50, 10.00, 1.0000000, 0.0000000, 1.0837368, 0.0016996, 1.0837368, 0.0016996, , , 0.55, 0.73, 0.55, 0.73, , , 0.357198208570, 0.798414647579, 0.357198208570, 0.798414647579, , , 0.083737, 0.001700, 0.083737, 0.001700, -0.071774, 0.001030, 23.924800, 0.389994, 23.924800, 0.389994, 0.000000, 0.000000
-20.00, 6.00, 10.00, 1.0000000, 0.0000000, 1.0828378, 0.0018931, 1.0828378, 0.0018931, , , 0.60, 0.81, 0.60, 0.81, , , 0.331594675779, 0.781613051891, 0.331594675779, 0.781613051891, , , 0.082838, 0.001893, 0.082838, 0.001893, -0.071004, 0.001147, 23.667933, 0.434394, 23.667933, 0.434394, 0.000000, 0.000000
-16.92, 3.00, -10.00, 1.0000000, 0.0000000, 1.0838278, 0.0018111, 1.0838278, 0.0018111, , , 0.55, 0.78, 0.55, 0.78, , , 0.335146367550, 0.799335181713, 0.335146367550, 0.799335181713, , , 0.083828, 0.001811, 0.083828, 0.001811, -0.071852, 0.001098, 23.950800, 0.415580, 23.950800, 0.415580, 0.000000, 0.000000
-16.92, 4.50, -10.00, 1.0000000, 0.0000000, 1.0838550, 0.0017132, 1.0838550, 0.0017132, , , 0.52, 0.74, 0.52, 0.74, , , 0.344810813665, 0.803810596466, 0.344810813665, 0.803810596466, , , 0.083855, 0.001713, 0.083855, 0.001713, -0.071876, 0.001038, 23.958576, 0.393107, 23.958576, 0.393107, 0.000000, 0.000000
-16.92, 6.00, -10.00, 1.0000000, 0.0000000, 1.0828726, 0.0019389, 1.0828726, 0.0019389, , , 0.58, 0.83, 0.58, 0.83, , , 0.319791823626, 0.788174569607, 0.319791823626, 0.788174569607, , , 0.082873, 0.001939, 0.082873, 0.001939, -0.071034, 0.001175, 23.677879, 0.444891, 23.677879, 0.444891, 0.000000, 0.000000
-16.92, 3.00, 0.00, 1.0000000, 0.0000000, 1.0838487, 0.0017699, 1.0838487, 0.0017699, , , 0.51, 0.77, 0.51, 0.77, , , 0.331316411495, 0.810669541359, 0.331316411495, 0.810669541359, , , 0.083849, 0.001770, 0.083849, 0.001770, -0.071870, 0.001073, 23.956784, 0.406123, 23.956784, 0.406123, 0.000000, 0.000000
-16.92, 4.50, 0.00, 1.0000000, 0.0000000, 1.0839283, 0.0017455, 1.0839283, 0.0017455, , , 0.54, 0.75, 0.54, 0.75, , , 0.346935808659, 0.801491081715, 0.346935808659, 0.801491081715, , , 0.083928, 0.001745, 0.083928, 0.001745, -0.071939, 0.001058, 23.979505, 0.400512, 23.979505, 0.400512, 0.000000, 0.000000
-16.92, 6.00, 0.00, 1.0000000, 0.0000000, 1.0829847, 0.0018117, 1.0829847, 0.0018117, , , 0.59, 0.78, 0.59, 0.78, , , 0.347405612469, 0.790376126766, 0.347405612469, 0.790376126766, , , 0.082985, 0.001812, 0.082985, 0.001812, -0.071130, 0.001098, 23.709916, 0.415705, 23.709916, 0.415705, 0.000000, 0.000000
-16.92, 3.00, 10.00, 1.0000000, 0.0000000, 1.0838655, 0.0016740, 1.0838655, 0.0016740, , , 0.53, 0.72, 0.53, 0.72, , , 0.356769084930, 0.805993676186, 0.356769084930, 0.805993676186, , , 0.083865, 0.001674, 0.083865, 0.001674, -0.071885, 0.001015, 23.961568, 0.384100, 23.961568, 0.384100, 0.000000, 0.000000
-16.92, 4.50, 10.00, 1.0000000, 0.0000000, 1.0838069, 0.0016533, 1.0838069, 0.0016533, , , 0.53, 0.71, 0.53, 0.71, , , 0.360297232866, 0.803593337536, 0.360297232866, 0.803593337536, , , 0.083807, 0.001653, 0.083807, 0.001653, -0.071834, 0.001002, 23.944817, 0.379357, 23.944817, 0.379357, 0.000000, 0.000000
-16.92, 6.00, 10.00, 1.0000000, 0.0000000, 1.0827056, 0.0019305, 1.0827056, 0.0019305, , , 0.59, 0.83, 0.59, 0.83, , , 0.320398569107, 0.781498134136, 0.320398569107, 0.781498134136, , , 0.082706, 0.001930, 0.082706, 0.001930, -0.070890, 0.001170, 23.630164, 0.442959, 23.630164, 0.442959, 0.000000, 0.000000
-13.85, 3.00, -10.00, 1.0000000, 0.0000000, 1.0840053, 0.0016954, 1.0840053, 0.0016954, , , 0.54, 0.73, 0.54, 0.73, , , 0.354324370623, 0.803681135178, 0.354324370623, 0.803681135178, , , 0.084005, 0.001695, 0.084005, 0.001695, -0.072005, 0.001028, 24.001528, 0.389031, 24.001528, 0.389031, 0.000000, 0.000000
-13.85, 4.50, -10.00, 1.0000000, 0.0000000, 1.0838726, 0.0017917, 1.0838726, 0.0017917, , , 0.57, 0.77, 0.57, 0.77, , , 0.341496706009, 0.788645863533, 0.341496706009, 0.788645863533, , , 0.083873, 0.001792, 0.083873, 0.001792, -0.071891, 0.001086, 23.963600, 0.411111, 23.963600, 0.411111, 0.000000, 0.000000
-13.85, 6.00, -10.00, 1.0000000, 0.0000000, 1.0827391, 0.0021453, 1.0827391, 0.0021453, , , 0.64, 0.92, 0.64, 0.92, , , 0.296390384436, 0.772469401360, 0.296390384436, 0.772469401360, , , 0.082739, 0.002145, 0.082739, 0.002145, -0.070919, 0.001300, 23.639738, 0.492248, 23.639738, 0.492248, 0.000000, 0.000000
-13.85, 3.00, 0.00, 1.0000000, 0.0000000, 1.0839085, 0.0018240, 1.0839085, 0.0018240, , , 0.59, 0.79, 0.59, 0.79, , , 0.344663619995, 0.792191624641, 0.344663619995, 0.792191624641, , , 0.083909, 0.001824, 0.083909, 0.001824, -0.071922, 0.001106, 23.973871, 0.418536, 23.973871, 0.418536, 0.000000, 0.000000
-13.85, 4.50, 0.00, 1.0000000, 0.0000000, 1.0837807, 0.0017488, 1.0837807, 0.0017488, , , 0.53, 0.75, 0.53, 0.75, , , 0.340213984251, 0.796221792698, 0.340213984251, 0.796221792698, , , 0.083781, 0.001749, 0.083781, 0.001749, -0.071812, 0.001060, 23.937356, 0.401278, 23.937356, 0.401278, 0.000000, 0.000000
-13.85, 6.00, 0.00, 1.0000000, 0.0000000, 1.0829429, 0.0019646, 1.0829429, 0.0019646, , , 0.60, 0.84, 0.60, 0.84, , , 0.316916018724, 0.776467502117, 0.316916018724, 0.776467502117, , , 0.082943, 0.001965, 0.082943, 0.001965, -0.071094, 0.001191, 23.697959, 0.450799, 23.697959, 0.450799, 0.000000, 0.000000
-13.85, 3.00, 10.00, 1.0000000, 0.0000000, 1.0838992, 0.0018648, 1.0838992, 0.0018648, , , 0.60, 0.80, 0.60, 0.80, , , 0.339063763618, 0.791192770004, 0.339063763618, 0.791192770004, , , 0.083899, 0.001865, 0.083899, 0.001865, -0.071914, 0.001130, 23.971192, 0.427892, 23.971192, 0.427892, 0.000000, 0.000000
-13.85, 4.50, 10.00, 1.0000000, 0.0000000, 1.0837513, 0.0017682, 1.0837513, 0.0017682, , , 0.54, 0.76, 0.54, 0.76, , , 0.339425951242, 0.795590877533, 0.339425951242, 0.795590877533, , , 0.083751, 0.001768, 0.083751, 0.001768, -0.071787, 0.001072, 23.928936, 0.405735, 23.928936, 0.405735, 0.000000, 0.000000
-13.85, 6.00, 10.00, 1.0000000, 0.0000000, 1.0825317, 0.0021559, 1.0825317, 0.0021559, , , 0.62, 0.92, 0.62, 0.92, , , 0.291736930609, 0.774886667728, 0.291736930609, 0.774886667728, , , 0.082532, 0.002156, 0.082532, 0.002156, -0.070741, 0.001307, 23.580484, 0.494690, 23.580484, 0.494690, 0.000000, 0.000000
-10.77, 3.00, -10.00, 1.0000000, 0.0000000, 1.0840796, 0.0018636, 1.0840796, 0.0018636, , , 0.57, 0.80, 0.57, 0.80, , , 0.331084012985, 0.795372843742, 0.331084012985, 0.795372843742, , , 0.084080, 0.001864, 0.084080, 0.001864, -0.072068, 0.001129, 24.022743, 0.427609, 24.022743, 0.427609, 0.000000, 0.000000
-10.77, 4.50, -10.00, 1.0000000, 0.0000000, 1.0840465, 0.0018057, 1.0840465, 0.0018057, , , 0.52, 0.78, 0.52, 0.78, , , 0.322928220034, 0.800701200962, 0.322928220034, 0.800701200962, , , 0.084047, 0.001806, 0.084047, 0.001806, -0.072040, 0.001094, 24.013299, 0.414321, 24.013299, 0.414321, 0.000000, 0.000000
-10.77, 6.00, -10.00, 1.0000000, 0.0000000, 1.0830209, 0.0021572, 1.0830209, 0.0021572, , , 0.55, 0.92, 0.55, 0.92, , , 0.270781219006, 0.777793586254, 0.270781219006, 0.777793586254, , , 0.083021, 0.002157, 0.083021, 0.002157, -0.071161, 0.001307, 23.720254, 0.494986, 23.720254, 0.494986, 0.000000, 0.000000
-10.77, 3.00, 0.00, 1.0000000, 0.0000000, 1.0840017, 0.0019109, 1.0840017, 0.0019109, , , 0.60, 0.82, 0.60, 0.82, , , 0.332071840763, 0.791511833668, 0.332071840763, 0.791511833668, , , 0.084002, 0.001911, 0.084002, 0.001911, -0.072001, 0.001158, 24.000493, 0.438480, 24.000493, 0.438480, 0.000000, 0.000000
-10.77, 4.50, 0.00, 1.0000000, 0.0000000, 1.0839263, 0.0018614, 1.0839263, 0.0018614, , , 0.56, 0.80, 0.56, 0.80, , , 0.324607849121, 0.790022850037, 0.324607849121, 0.790022850037, , , 0.083926, 0.001861, 0.083926, 0.001861, -0.071937, 0.001128, 23.978951, 0.427114, 23.978951, 0.427114, 0.000000, 0.000000
-10.77, 6.00, 0.00, 1.0000000, 0.0000000, 1.0829347, 0.0022966, 1.0829347, 0.0022966, , , 0.58, 0.99, 0.58, 0.99, , , 0.259719282389, 0.770765006542, 0.259719282389, 0.770765006542, , , 0.082935, 0.002297, 0.082935, 0.002297, -0.071087, 0.001392, 23.695619, 0.526972, 23.695619, 0.526972, 0.000000, 0.000000
-10.77, 3.00, 10.00, 1.0000000, 0.0000000, 1.0840908, 0.0019516, 1.0840908, 0.0019516, , , 0.58, 0.84, 0.58, 0.84, , , 0.315241813660, 0.790814578533, 0.315241813660, 0.790814578533, , , 0.084091, 0.001952, 0.084091, 0.001952, -0.072078, 0.001183, 24.025940, 0.447801, 24.025940, 0.447801, 0.000000, 0.000000
-10.77, 4.50, 10.00, 1.0000000, 0.0000000, 1.0837373, 0.0018325, 1.0837373, 0.0018325, , , 0.54, 0.79, 0.54, 0.79, , , 0.325503408909, 0.792938053608, 0.325503408909, 0.792938053608, , , 0.083737, 0.001833, 0.083737, 0.001833, -0.071775, 0.001111, 23.924947, 0.420487, 23.924947, 0.420487, 0.000000, 0.000000
-10.77, 6.00, 10.00, 1.0000000, 0.0000000, 1.0828113, 0.0025976, 1.0828113, 0.0025976, , , 0.61, 1.11, 0.61, 1.11, , , 0.234302595258, 0.766009092331, 0.234302595258, 0.766009092331, , , 0.082811, 0.002598, 0.082811, 0.002598, -0.070981, 0.001574, 23.660382, 0.596029, 23.660382, 0.596029, 0.000000, 0.000000
-7.69, 3.00, -10.00, 1.0000000, 0.0000000, 1.0839025, 0.0021001, 1.0839025, 0.0021001, , , 0.56, 0.90, 0.56, 0.90, , , 0.285588681698, 0.786766529083, 0.285588681698, 0.786766529083, , , 0.083903, 0.002100, 0.083903, 0.002100, -0.071916, 0.001273, 23.972153, 0.481875, 23.972153, 0.481875, 0.000000, 0.000000
-7.69, 4.50, -10.00, 1.0000000, 0.0000000, 1.0836538, 0.0033435, 1.0836538, 0.0033435, , , 0.66, 1.43, 0.66, 1.43, , , 0.186163350940, 0.762938320637, 0.186163350940, 0.762938320637, , , 0.083654, 0.003344, 0.083654, 0.003344, -0.071703, 0.002026, 23.901094, 0.767195, 23.901094, 0.767195, 0.000000, 0.000000
-7.69, 6.00, -10.00, 1.0000000, 0.0000000, 1.0828006, 0.0079098, 1.0828006, 0.0079098, , , 1.25, 4.33, 1.25, 4.33, , , 0.114014923573, 1.356531023979, 0.114014923573, 1.356531023979, , , 0.082801, 0.007910, 0.082801, 0.007910, -0.070972, 0.004794, 23.657306, 1.814956, 23.657306, 1.814956, 0.000000, 0.000000
-7.69, 3.00, 0.00, 1.0000000, 0.0000000, 1.0838757, 0.0017937, 1.0838757, 0.0017937, , , 0.51, 0.78, 0.51, 0.78, , , 0.321699827909, 0.807102560997, 0.321699827909, 0.807102560997, , , 0.083876, 0.001794, 0.083876, 0.001794, -0.071893, 0.001087, 23.964487, 0.411582, 23.964487, 0.411582, 0.000000, 0.000000
-7.69, 4.50, 0.00, 1.0000000, 0.0000000, 1.0835786, 0.0025387, 1.0835786, 0.0025387, , , 0.56, 1.09, 0.56, 1.09, , , 0.228359520435, 0.774208307266, 0.228359520435, 0.774208307266, , , 0.083579, 0.002539, 0.083579, 0.002539, -0.071639, 0.001539, 23.879591, 0.582528, 23.879591, 0.582528, 0.000000, 0.000000
-7.69, 6.00, 0.00, 1.0000000, 0.0000000, 1.0829775, 0.0067970, 1.0829775, 0.0067970, , , 1.13, 3.25, 1.13, 3.25, , , 0.123294815421, 1.111269474030, 0.123294815421, 1.111269474030, , , 0.082977, 0.006797, 0.082977, 0.006797, -0.071124, 0.004120, 23.707853, 1.559617, 23.707853, 1.559617, 0.000000, 0.000000
-7.69, 3.00, 10.00, 1.0000000, 0.0000000, 1.0838266, 0.0019782, 1.0838266, 0.0019782, , , 0.55, 0.85, 0.55, 0.85, , , 0.302119851112, 0.789554953575, 0.302119851112, 0.789554953575, , , 0.083827, 0.001978, 0.083827, 0.001978, -0.071851, 0.001199, 23.950468, 0.453919, 23.950468, 0.453919, 0.000000, 0.000000
-7.69, 4.50, 10.00, 1.0000000, 0.0000000, 1.0833471, 0.0034879, 1.0833471, 0.0034879, , , 0.71, 1.48, 0.71, 1.48, , , 0.186113759875, 0.771536231041, 0.186113759875, 0.771536231041, , , 0.083347, 0.003488, 0.083347, 0.003488, -0.071440, 0.002114, 23.813447, 0.800330, 23.813447, 0.800330, 0.000000, 0.000000
-7.69, 6.00, 10.00, 1.0000000, 0.0000000, 1.0827422, 0.0098491, 1.0827422, 0.0098491, , , 1.75, 17.51, 1.75, 17.51, , , 0.124102130532, 4.306363105774, 0.124102130532, 4.306363105774, , , 0.082742, 0.009849, 0.082742, 0.009849, -0.070922, 0.005969, 23.640622, 2.259955, 23.640622, 2.259955, 0.000000, 0.000000
-4.62, 3.00, -10.00, 1.0000000, 0.0000000, 1.0840363, 0.0014335, 1.0840363, 0.0014335, , , 0.52, 0.62, 0.52, 0.62, , , 0.425673037767, 0.825972318649, 0.425673037767, 0.825972318649, , , 0.084036, 0.001433, 0.084036, 0.001433, -0.072031, 0.000869, 24.010361, 0.328916, 24.010361, 0.328916, 0.000000, 0.000000
-4.62, 4.50, -10.00, 1.0000000, 0.0000000, 1.0839559, 0.0017025, 1.0839559, 0.0017025, , , 0.47, 0.74, 0.47, 0.74, , , 0.326715111732, 0.824965596199, 0.326715111732, 0.824965596199, , , 0.083956, 0.001702, 0.083956, 0.001702, -0.071962, 0.001032, 23.987412, 0.390650, 23.987412, 0.390650, 0.000000, 0.000000
-4.62, 6.00, -10.00, 1.0000000, 0.0000000, 1.0831319, 0.0034027, 1.0831319, 0.0034027, , , 0.72, 1.45, 0.72, 1.45, , , 0.193744540215, 0.776672244072, 0.193744540215, 0.776672244072, , , 0.083132, 0.003403, 0.083132, 0.003403, -0.071256, 0.002062, 23.751973, 0.780765, 23.751973, 0.780765, 0.000000, 0.000000
-4.62, 3.00, 0.00, 1.0000000, 0.0000000, 1.0839228, 0.0014691, 1.0839228, 0.0014691, , , 0.52, 0.64, 0.52, 0.64, , , 0.413792699575, 0.822282433510, 0.413792699575, 0.822282433510, , , 0.083923, 0.001469, 0.083923, 0.001469, -0.071934, 0.000890, 23.977953, 0.337094, 23.977953, 0.337094, 0.000000, 0.000000
-4.62, 4.50, 0.00, 1.0000000, 0.0000000, 1.0839338, 0.0020520, 1.0839338, 0.0020520, , , 0.56, 0.89, 0.56, 0.89, , , 0.290915548801, 0.787005305290, 0.290915548801, 0.787005305290, , , 0.083934, 0.002052, 0.083934, 0.002052, -0.071943, 0.001244, 23.981094, 0.470836, 23.981094, 0.470836, 0.000000, 0.000000
-4.62, 6.00, 0.00, 1.0000000, 0.0000000, 1.0832541, 0.0035768, 1.0832541, 0.0035768, , , 0.68, 1.53, 0.68, 1.53, , , 0.175255447626, 0.758237004280, 0.175255447626, 0.758237004280, , , 0.083254, 0.003577, 0.083254, 0.003577, -0.071361, 0.002168, 23.786891, 0.820717, 23.786891, 0.820717, 0.000000, 0.000000
-4.62, 3.00, 10.00, 1.0000000, 0.0000000, 1.0840801, 0.0017399, 1.0840801, 0.0017399, , , 0.58, 0.75, 0.58, 0.75, , , 0.361773341894, 0.799183428288, 0.361773341894, 0.799183428288, , , 0.084080, 0.001740, 0.084080, 0.001740, -0.072069, 0.001055, 24.022891, 0.399240, 24.022891, 0.399240, 0.000000, 0.000000
-4.62, 4.50, 10.00, 1.0000000, 0.0000000, 1.0838978, 0.0020692, 1.0838978, 0.0020692, , , 0.54, 0.89, 0.54, 0.89, , , 0.281390517950, 0.780199706554, 0.281390517950, 0.780199706554, , , 0.083898, 0.002069, 0.083898, 0.002069, -0.071912, 0.001254, 23.970804, 0.474789, 23.970804, 0.474789, 0.000000, 0.000000
-4.62, 6.00, 10.00, 1.0000000, 0.0000000, 1.0827394, 0.0032707, 1.0827394, 0.0032707, , , 0.71, 1.40, 0.71, 1.40, , , 0.197350502014, 0.762044489384, 0.197350502014, 0.762044489384, , , 0.082739, 0.003271, 0.082739, 0.003271, -0.070919, 0.001982, 23.639831, 0.750478, 23.639831, 0.750478, 0.000000, 0.000000
-1.54, 3.00, -10.00, 1.0000000, 0.0000000, 1.0839842, 0.0015715, 1.0839842, 0.0015715, , , 0.53, 0.68, 0.53, 0.68, , , 0.385793209076, 0.806462764740, 0.385793209076, 0.806462764740, , , 0.083984, 0.001572, 0.083984, 0.001572, -0.071986, 0.000952, 23.995486, 0.360594, 23.995486, 0.360594, 0.000000, 0.000000
-1.54, 4.50, -10.00, 1.0000000, 0.0000000, 1.0837430, 0.0016657, 1.0837430, 0.0016657, , , 0.56, 0.71, 0.56, 0.71, , , 0.370002925396, 0.793449521065, 0.370002925396, 0.793449521065, , , 0.083743, 0.001666, 0.083743, 0.001666, -0.071780, 0.001010, 23.926572, 0.382214, 23.926572, 0.382214, 0.000000, 0.000000
-1.54, 6.00, -10.00, 1.0000000, 0.0000000, 1.0827510, 0.0023237, 1.0827510, 0.0023237, , , 0.64, 0.99, 0.64, 0.99, , , 0.272813677788, 0.769012868404, 0.272813677788, 0.769012868404, , , 0.082751, 0.002324, 0.082751, 0.002324, -0.070929, 0.001408, 23.643145, 0.533182, 23.643145, 0.533182, 0.000000, 0.000000
-1.54, 3.00, 0.00, 1.0000000, 0.0000000, 1.0838151, 0.0014302, 1.0838151, 0.0014302, , , 0.53, 0.57, 0.53, 0.57, , , 0.417835891247, 0.809226989746, 0.417835891247, 0.809226989746, , , 0.083815, 0.001430, 0.083815, 0.001430, -0.071841, 0.000867, 23.947162, 0.328177, 23.947162, 0.328177, 0.000000, 0.000000
-1.54, 4.50, 0.00, 1.0000000, 0.0000000, 1.0836270, 0.0016456, 1.0836270, 0.0016456, , , 0.54, 0.71, 0.54, 0.71, , , 0.367680668831, 0.803408920765, 0.367680668831, 0.803408920765, , , 0.083627, 0.001646, 0.083627, 0.001646, -0.071680, 0.000997, 23.893415, 0.377596, 23.893415, 0.377596, 0.000000, 0.000000
-1.54, 6.00, 0.00, 1.0000000, 0.0000000, 1.0828921, 0.0023055, 1.0828921, 0.0023055, , , 0.62, 0.99, 0.62, 0.99, , , 0.270058006048, 0.772303640842, 0.270058006048, 0.772303640842, , , 0.082892, 0.002305, 0.082892, 0.002305, -0.071050, 0.001397, 23.683461, 0.529010, 23.683461, 0.529010, 0.000000, 0.000000
-1.54, 3.00, 10.00, 1.0000000, 0.0000000, 1.0838126, 0.0015915, 1.0838126, 0.0015915, , , 0.53, 0.69, 0.53, 0.69, , , 0.379639685154, 0.809574484825, 0.379639685154, 0.809574484825, , , 0.083813, 0.001592, 0.083813, 0.001592, -0.071839, 0.000965, 23.946460, 0.365182, 23.946460, 0.365182, 0.000000, 0.000000
